Uid,lg(Indegree rank),lg(Activity),lg(Followers),Cross-domain capability,V-1,V0,V1,V2,V3,male,female
3622512610,2.2671717284030133,3.1351326513767748,6.465124726492362,3,0,1,0,0,0,0,1
3163213212,2.2695129442179165,2.8020892578817325,6.7930784522541146,1,1,0,0,0,0,1,0
1642635773,2.271841606536499,2.8842287696326037,6.881713021307206,2,0,1,0,0,0,0,1
1985393563,2.2741578492636796,2.5899496013257073,6.662390130757901,1,0,1,0,0,0,1,0
5705021476,2.276461804173244,2.636487896353365,5.491713189989564,1,0,1,0,0,0,1,0
1846116411,2.278753600952829,1.9590413923210932,5.987042524220989,1,0,0,0,0,1,1,0
3948798687,2.281033367247727,2.842609239610562,5.852628189640104,2,0,1,0,0,0,0,1
1937376377,2.2855573090077734,2.839478047374198,6.024305426826611,2,0,1,0,0,0,1,0
1668662863,2.287801729930226,3.008174184006426,6.730256525818653,1,0,0,0,0,1,0,1
3788429925,2.290034611362518,2.6095944092252195,6.076588383458026,1,0,1,0,0,0,1,0
2049998295,2.2922560713564755,3.142389466118836,5.993783086627093,1,1,0,0,0,0,1,0
5991744877,2.294466226161593,2.123851640967086,5.810980795675979,1,0,1,0,0,0,1,0
2386406982,2.296665190261531,2.7993405494535817,6.133478550016484,1,0,1,0,0,0,0,1
3042027813,2.2988530764097064,3.270911639410481,6.3668585275564755,1,0,1,0,0,0,0,1
1642512402,2.301029995663981,2.966141732739032,7.57702517671849,3,0,0,0,0,1,1,0
