Uid,lg(Indegree rank),lg(Activity),lg(Followers),Cross-domain capability,V-1,V0,V1,V2,V3,male,female
1662214194,1.462397997898956,3.252853030979893,6.6317843739359095,7,0,1,0,0,0,1,0
1258256457,1.4771212547196624,3.5039268041935103,6.603893831211959,1,0,1,0,0,0,1,0
1757353251,1.4913616938342726,3.2869053529723744,7.053520430208237,1,1,0,0,0,0,1,0
2243807243,1.5051499783199058,3.3410386316775225,6.839280967468715,4,0,0,0,0,1,0,1
1097201945,1.5185139398778873,3.4339297656084637,7.005239301354645,3,0,1,0,0,0,1,0
1642088277,1.5314789170422551,3.580354661106591,7.354131498419207,6,0,0,0,0,1,1,0
3948713134,1.5440680443502754,2.4232458739368075,6.780552113383361,2,0,1,0,0,0,1,0
2140227493,1.556302500767287,3.0618293072946985,6.665078588577128,3,0,1,0,0,0,0,1
3900215081,1.5682017240669948,3.2690457096576226,6.345670674681229,4,0,1,0,0,0,1,0
2430259303,1.57978359661681,3.0762762554042173,7.099135808834666,3,0,1,0,0,0,0,1
1615743184,1.591064607026499,3.296665190261531,6.823766399318649,2,0,1,0,0,0,0,1
5044281310,1.6020599913279623,3.3488887230714375,6.358096724858261,6,0,0,0,0,1,1,0
2718604160,1.6127838567197355,2.4668676203541096,7.057015696570629,3,0,1,0,0,0,1,0
1784473157,1.6232492903979003,3.5700757053216043,7.4805688037577385,5,0,0,0,0,1,1,0
3937348351,1.6334684555795864,3.2049335223541444,6.651450631133611,6,0,0,1,0,0,1,0
2247164142,1.6434526764861872,2.8847953639489807,6.105811191273892,2,0,1,0,0,0,0,1
1644114654,1.6532125137753435,3.466274321789292,7.352100264598738,5,0,0,0,0,1,1,0
1344386244,1.6627578316815739,2.877371345869774,6.815749041720192,1,0,1,0,0,0,1,0
3167305545,1.6720978579357173,2.9831750720378127,6.634814095601135,2,0,1,0,0,0,1,0
2478838621,1.6812412373755872,2.877946951629188,6.770567566040407,1,0,1,0,0,0,1,0
1788911247,1.6901960800285134,2.883661435153617,6.881291339061259,2,0,1,0,0,0,1,0
5220839587,1.6989700043360185,2.6665179805548807,6.510413897823747,1,0,1,0,0,0,1,0
1805982651,1.7075701760979363,2.5854607295085006,6.726196197853794,2,1,0,0,0,0,1,0
2835724503,1.716003343634799,2.537819095073274,6.4993051203734495,2,0,1,0,0,0,1,0
1886419032,1.724275869600789,2.895422546039408,6.464964269527994,2,0,1,0,0,0,0,1
1895964183,1.7323937598229684,3.0421815945157658,6.970545797057657,2,0,1,0,0,0,1,0
3044746573,1.7403626894942439,3.382017042574868,6.739940112849112,2,0,0,0,0,1,0,1
1195908387,1.7481880270062005,3.288919605661726,6.080671573294221,6,0,1,0,0,0,1,0
2328516855,1.7558748556724912,3.473486970064568,7.473793189322832,5,0,0,1,0,0,1,0
3641513235,1.7634279935629371,2.3138672203691533,6.747074263341193,4,0,1,0,0,0,1,0
1738932247,1.7708520116421442,3.240299582002712,7.391513763085108,2,0,1,0,0,0,1,0
2214257545,1.7781512503836434,2.3159703454569174,6.845755002669357,1,0,1,0,0,0,1,0
2309846073,1.785329835010767,3.555578072772955,6.549735424441533,5,0,1,0,0,0,1,0
3929428825,1.7923916894982537,2.7745169657285493,6.65128470285718,1,0,1,0,0,0,0,1
1774662372,1.7993405494535815,2.786751422145561,6.698939950117982,2,0,1,0,0,0,0,1
3177527181,1.8061799739838869,3.2143138974243994,6.58198684303317,3,0,1,0,0,0,1,0
1789834424,1.8129133566428552,3.2886962605902554,7.050147541940151,2,0,1,0,0,0,1,0
2150511032,1.8260748027008262,2.8680563618230415,6.888744551733528,2,0,1,0,0,0,1,0
5497993620,1.8325089127062362,2.8331471119127847,6.45827757509495,2,0,1,0,0,0,1,0
5675449379,1.8388490907372552,2.1903316981702914,6.1639448438182125,1,0,1,0,0,0,0,1
1778181861,1.845098040014257,3.0413926851582245,6.194719646649131,2,0,1,0,0,0,0,1
2123664205,1.851258348719075,2.86569605991607,6.813010026516279,5,0,1,0,0,0,1,0
1191965271,1.8573324964312683,3.120244795546365,7.091965129368455,3,0,0,0,0,1,1,0
1134796120,1.8633228601204557,3.3918169236132485,6.473508720739321,4,0,1,0,0,0,0,1
1623886424,1.8692317197309762,3.0965624383741353,6.850583322243787,1,0,0,0,0,1,1,0
2141791335,1.8750612633916997,2.6989700043360183,6.23333071837391,2,0,1,0,0,0,0,1
2141334915,1.8808135922807911,2.8633228601204554,6.528029860374153,1,0,1,0,0,0,0,1
2080114694,1.8864907251724818,3.0047511555910007,6.398964949285314,2,0,1,0,0,0,0,1
1642512402,1.8920946026904801,3.4848690327204017,7.57702517671849,3,0,0,0,0,1,1,0
2028810631,1.8976270912904412,3.3014640731432996,6.6539631940776385,3,0,0,0,0,1,1,0
1791867263,1.9030899869919433,3.6547539332529304,6.500931421084492,2,1,0,0,0,0,1,0
2166792032,1.9084850188786497,3.1516762308470474,6.344827529064971,3,0,1,0,0,0,0,1
1886903325,1.9138138523837167,3.259115844185066,6.166372973864321,1,0,0,0,0,1,0,1
2057769762,1.919078092376074,2.8819549713396,6.731435486173474,1,0,1,0,0,0,1,0
5135808743,1.9242792860618814,2.7419390777291985,6.655935287061472,2,0,1,0,0,0,1,0
5909185172,1.9294189257142926,2.0681858617461617,6.348018679721409,3,0,1,0,0,0,0,1
1323527941,1.9344984512435675,3.2100508498751372,7.068095095850996,4,0,0,0,0,1,1,0
1830442653,1.9395192526186182,3.565139151969789,6.277666963609203,3,0,0,0,1,0,0,1
1653603955,1.9444826721501687,3.5776066773625352,7.034721441029009,3,0,0,0,0,1,1,0
1742741072,1.9493900066449126,2.1271047983648073,6.890150185017395,1,0,1,0,0,0,1,0
5466594184,1.9542425094393248,2.9717395908877777,6.628766448838892,1,0,1,0,0,0,0,1
5587568550,1.9590413923210932,2.952308009662125,6.548041228728836,1,0,1,0,0,0,0,1
2143579695,1.9637878273455551,2.90036712865647,6.514012457100704,1,0,1,0,0,0,0,1
3986147355,1.968482948553935,3.378761175316373,6.553058540736766,1,0,1,0,0,0,1,0
2814680487,1.9731278535996983,3.2562365332059224,6.832103552383271,2,0,1,0,0,0,0,1
1742121542,1.9777236052888476,2.5403294747908736,6.976039166107902,1,0,1,0,0,0,1,0
1700648435,1.9822712330395682,3.5079907248196913,6.731905064528494,2,0,0,0,0,1,0,1
2904252415,1.9867717342662448,3.1007150865730817,6.080520786116994,1,1,0,0,0,0,0,1
1900887504,1.9912260756924949,3.3374592612906557,6.5633381956182975,3,1,0,0,0,0,1,0
6049590367,1.9956351945975497,1.6434526764861872,6.233856734804838,2,0,1,0,0,0,1,0
1847798401,2.0,2.9201233262907236,6.4578914299228645,1,0,1,0,0,0,1,0
1583361742,2.0043213737826426,3.7034633418832925,6.31247207718223,1,0,1,0,0,0,1,0
2855143392,2.008600171761917,2.5899496013257073,5.966398946691915,1,1,0,0,0,0,0,1
1843443790,2.012837224705172,2.963787827345555,6.768693290872521,1,0,1,0,0,0,1,0
2091390311,2.0170333392987803,2.8188854145940097,6.379323832079519,1,0,1,0,0,0,0,1
2995631244,2.021189299069938,2.633468455579586,6.956712446990003,1,0,1,0,0,0,1,0
5239863155,2.02530586526477,3.2926990030439294,6.079310791245194,3,0,1,0,0,0,1,0
2792589472,2.0293837776852093,3.5033820634737323,6.7129984279816375,1,0,1,0,0,0,1,0
1660452532,2.0334237554869494,3.143327129992046,6.6461845629945,1,0,0,0,0,1,0,1
2067756135,2.0374264979406234,2.9410142437055695,6.206504757073594,2,1,0,0,0,0,0,1
1746580461,2.041392685158225,2.90036712865647,6.503144342454567,1,0,1,0,0,0,1,0
2447680824,2.045322978786657,3.0417873189717515,6.726385342601609,2,0,1,0,0,0,0,1
1926652273,2.049218022670181,2.107209969647868,6.474172395203292,3,0,1,0,0,0,1,0
5324802169,2.0530784434834195,3.251151343175354,6.20450389210341,1,0,0,0,1,0,1,0
5568490146,2.0569048513364723,2.421603926869831,5.216793789131966,2,0,1,0,0,0,1,0
2993049293,2.0606978403536114,3.313656346618031,6.883658483076517,2,0,0,0,0,1,1,0
1197362373,2.064457989226918,2.3384564936046046,7.039487090382992,1,0,1,0,0,0,1,0
1497087080,2.0681858617461617,3.518908573691414,6.87063702723031,1,0,0,0,0,1,1,0
1644948230,2.0718820073061255,3.47639682672533,7.189620245725486,2,0,0,0,0,1,1,0
1993305471,2.0755469613925306,3.4616485680634543,6.348315574214953,3,0,1,0,0,0,0,1
1638781994,2.0791812460476247,3.5434471800816993,6.970391605328301,1,0,0,0,0,1,1,0
5984691065,2.08278537031645,2.984977126415493,6.307756322650667,2,1,0,0,0,0,1,0
1847582585,2.0899051114393976,3.2417954312951984,6.710141491912849,1,0,0,0,0,1,1,0
3630172281,2.093421685162235,3.2812606870550125,6.234061490766386,1,0,1,0,0,0,0,1
1695958733,2.0969100130080562,2.792391689498254,6.386331814731463,5,1,0,0,0,0,0,1
1643971635,2.1003705451175625,3.257918450314058,7.0461833983676545,2,0,0,0,0,1,1,0
3954698413,2.103803720955957,3.1136091510730277,6.301924588876709,1,0,1,0,0,0,1,0
1878335471,2.107209969647868,3.040206627574711,6.126279828104167,1,0,0,0,0,1,1,0
2289537274,2.110589710299249,2.7671558660821804,6.601816501026322,1,0,1,0,0,0,1,0
1682207150,2.1139433523068365,3.3496659840966294,6.914123415180834,2,0,0,0,0,1,1,0
1638782947,2.117271295655764,3.5578679615680215,7.145426083110571,2,0,0,0,0,1,1,0
3622512610,2.1205739312058496,3.443575879750257,6.465124726492362,3,0,1,0,0,0,0,1
1907542963,2.123851640967086,2.326335860928751,7.14077482278561,1,0,1,0,0,0,1,0
3440325930,2.1271047983648073,3.3785795761157744,6.318384135017662,2,0,1,0,0,0,1,0
5239450309,2.130333768495006,3.0390173219974117,5.9700580255113005,2,1,0,0,0,0,1,0
3660593213,2.1335389083702174,3.316808752053022,6.049273856942871,2,0,1,0,0,0,0,1
2671769851,2.1367205671564067,0.47712125471966244,4.063032965039096,1,1,0,0,0,0,0,1
2431578944,2.1398790864012365,3.2884728005997825,6.412361412810948,2,1,0,0,0,0,0,1
2968634427,2.143014800254095,2.045322978786657,5.924960696953147,1,0,0,0,1,0,1,0
1886672467,2.1461280356782377,3.264345507050092,5.464010874236126,4,1,0,0,0,0,1,0
1937376377,2.1492191126553797,3.053078443483419,6.024305426826611,2,0,1,0,0,0,1,0
2219523390,2.1522883443830563,3.475089803389006,6.768642688320131,1,0,1,0,0,0,0,1
1769684987,2.1553360374650614,3.6210723711436255,6.778811816349213,1,0,0,0,0,1,1,0
1191258123,2.1583624920952493,1.9084850188786497,7.629878160003218,1,0,1,0,0,0,1,0
3676435761,2.1613680022349744,3.1574567681342254,6.788622162686608,1,0,1,0,0,0,1,0
3737972773,2.1643528557844367,3.20194306340165,6.2254648760395614,2,0,1,0,0,0,0,1
5845955894,2.1673173347481756,2.4578818967339924,6.057020647759476,2,0,1,0,0,0,1,0
2505894464,2.170261715394957,3.3751146846922246,6.226848812185952,1,1,0,0,0,0,0,1
1642635773,2.173186268412274,3.2232362731029975,6.881713021307206,2,0,1,0,0,0,0,1
5181464632,2.176091259055681,3.120902817614527,6.5342208599655365,1,0,1,0,0,0,1,0
1642566747,2.1789769472931693,3.0265332645232963,6.563437891117661,1,0,0,0,0,1,0,1
5044705593,2.181843587944772,3.3441957158714346,6.239771814676113,1,0,1,0,0,0,0,1
5844573935,2.1846914308175984,2.421603926869831,6.128452259751925,1,0,1,0,0,0,0,1
2855071827,2.187520720836463,2.6283889300503116,6.786439000972346,1,0,1,0,0,0,1,0
1686546714,2.1903316981702914,3.3780343224573315,6.628085635528523,2,0,0,0,0,1,0,1
3948798687,2.1931245983544616,3.101747073946366,5.852628189640104,2,0,1,0,0,0,0,1
3341507382,2.1958996524092336,1.9138138523837167,6.437110378609405,1,1,0,0,0,0,1,0
3618099141,2.1986570869544226,3.326335860928751,6.012640271777955,1,0,1,0,0,0,0,1
1792702427,2.2013971243204513,3.218797998111737,6.204454260726442,1,0,0,1,0,0,1,0
1649173367,2.2041199826559246,3.6327608884794387,7.461769343640254,3,0,0,0,0,1,1,0
1863089382,2.2068258760318495,3.3308194664958366,6.628750112828045,1,0,1,0,0,0,1,0
1810632930,2.2095150145426303,2.2833012287035492,6.78204248835733,1,0,1,0,0,0,0,1
3191534861,2.2121876044039577,2.5250448070368448,6.418075631638606,1,0,1,0,0,0,0,1
1960785875,2.214843848047698,3.290924559382754,6.855622840940039,4,0,0,0,0,1,1,0
1887790981,2.217483944213906,3.3669829759778502,6.94171208597813,1,0,0,0,0,1,1,0
2202387347,2.220108088040055,2.390935107103379,7.177504727457069,2,0,0,0,1,0,1,0
1965628823,2.2227164711475833,2.2576785748691846,4.782286253217026,2,1,0,0,0,0,1,0
1904769205,2.2253092817258624,3.1778249718646814,6.739517757560222,1,0,0,0,1,0,1,0
3644441127,2.2278867046136734,3.349277527467955,6.638543265852477,1,0,1,0,0,0,0,1
3125368501,2.2304489213782737,3.1364034481339895,7.044209759383403,1,0,1,0,0,0,0,1
1784537661,2.2329961103921536,2.173186268412274,7.686443877091582,1,0,1,0,0,0,1,0
2131445654,2.2355284469075487,2.885926339801431,6.641958703063013,1,1,0,0,0,0,0,1
1655890975,2.2380461031287955,2.600972895686748,6.8066103907487845,2,1,0,0,0,0,0,1
3179974970,2.2405492482825995,3.4356851379416296,6.680762525882666,1,1,0,0,0,0,0,1
1537790411,2.2430380486862944,2.1553360374650614,7.406734411392439,3,0,1,0,0,0,1,0
5222794628,2.2479732663618064,3.1458177144918276,6.227119973845016,1,1,0,0,0,0,0,1
2132734472,2.2504200023088936,3.1652443261253107,6.8362188846747625,2,1,0,0,0,0,0,1
1496814565,2.252853030979893,3.480438147177817,6.952992259680812,1,0,0,0,0,1,0,1
2258727970,2.255272505103306,3.3747483460101035,7.34711605550948,2,0,0,0,0,1,1,0
2150758415,2.2576785748691846,2.905256048748451,5.486288760960566,3,1,0,0,0,0,0,1
1266269835,2.2600713879850747,2.7143297597452327,6.513770507158546,1,0,0,0,0,1,1,0
1816029971,2.2624510897304293,3.15956719323362,6.095362212095583,2,0,1,0,0,0,1,0
2010226570,2.2648178230095364,1.9822712330395682,6.710695869634117,1,0,1,0,0,0,1,0
1895291251,2.2671717284030133,2.831229693867063,6.366152209319943,1,0,1,0,0,0,1,0
1803310643,2.2695129442179165,2.83695673705955,6.623758770439097,1,0,0,0,0,1,0,1
2509958092,2.271841606536499,3.1258064581395266,6.106540028960994,1,0,1,0,0,0,0,1
1907166177,2.2741578492636796,2.866877814337499,5.885253198465716,1,0,1,0,0,0,1,0
5556869758,2.276461804173244,2.3304137733491905,6.005335835123079,1,0,1,0,0,0,0,1
1655363172,2.278753600952829,2.4456042032735974,6.354022532583612,1,0,0,1,0,0,0,1
5896401674,2.281033367247727,2.0899051114393976,5.6454763071556435,1,0,0,0,1,0,0,1
2466386627,2.2833012287035492,2.9227254579932596,5.942106812765943,1,0,1,0,0,0,0,1
5634753105,2.2855573090077734,2.717670503002262,6.812122354406052,2,0,1,0,0,0,1,0
1893801487,2.290034611362518,2.925312091499649,7.212040532188356,2,0,0,0,0,1,1,0
1627825392,2.2922560713564755,2.681241237375587,6.530039017957349,1,0,1,0,0,0,0,1
5765378903,2.294466226161593,2.812244696800369,5.421842394341674,1,1,0,0,0,0,0,1
1845864154,2.296665190261531,3.158663980813989,5.72814835680205,2,0,0,0,0,1,1,0
1756667731,2.2988530764097064,2.780317312140151,6.327727672645459,1,1,0,0,0,0,1,0
2397991440,2.301029995663981,3.806383501824167,5.907752534892666,4,0,1,0,0,0,0,1
2176645133,2.3031960574204886,2.437750562820388,6.200049816279659,1,0,1,0,0,0,0,1
5879823459,2.305351369446624,2.1271047983648073,6.067121092861254,1,0,1,0,0,0,0,1
2143324323,2.3074960379132126,1.9542425094393248,4.273279131626576,1,1,0,0,0,0,0,1
1697601814,2.3096301674258983,3.432327792261604,6.976309757894734,3,0,0,0,0,1,1,0
1660612723,2.311753861055754,3.3092041796704073,6.765010207891995,1,1,0,0,0,0,0,1
2382356540,2.3138672203691533,2.326335860928751,5.928443990722318,2,0,1,0,0,0,1,0
3922774869,2.3159703454569174,3.3068537486930083,6.949568616215231,1,0,1,0,0,0,0,1
3460516424,2.3180633349627615,3.0982975364946976,5.866276703170728,1,0,1,0,0,0,1,0
2634877355,2.320146286111054,2.9439888750737717,4.782966836578116,1,0,1,0,0,0,0,1
1265020392,2.322219294733919,2.1986570869544226,7.301066952551897,1,0,1,0,0,0,1,0
1806910981,2.3242824552976926,3.266466895440241,6.66208472034875,1,0,1,0,0,0,0,1
2129999320,2.326335860928751,2.9680157139936414,6.362285829046703,1,0,1,0,0,0,0,1
2574126482,2.3283796034387376,3.7358383343170734,7.1644902317405235,1,1,0,0,0,0,1,0
1674242970,2.3304137733491905,3.0842186867392387,6.346883194181838,1,1,0,0,0,0,0,1
3774371267,2.332438459915605,2.96189547366785,6.7639933314440155,1,0,0,0,0,1,0,1
1771123430,2.3344537511509307,3.070037866607755,6.7102213970792945,1,0,0,0,0,1,1,0
5751412092,2.3364597338485296,2.8195439355418683,5.737617184681104,1,1,0,0,0,0,1,0
2687299131,2.3384564936046046,3.4299136977637543,6.473039160487569,2,0,1,0,0,0,1,0
2368746162,2.340444114840118,3.34222522936079,6.623427831448046,1,0,1,0,0,0,0,1
2609400635,2.342422680822206,2.176091259055681,7.2973912147603865,4,0,1,0,0,0,1,0
1720962692,2.34439227368511,3.4616485680634543,6.908585109541201,1,0,0,0,0,1,1,0
2305056670,2.3463529744506384,2.932473764677153,6.647036765971945,1,1,0,0,0,0,0,1
1265998927,2.3483048630481607,3.235275876687052,6.944919510551936,2,0,0,0,0,1,1,0
1904671130,2.3502480183341623,3.29622628726116,6.1902961125838925,1,0,0,0,0,1,0,1
1653689003,2.3521825181113623,2.9063350418050904,7.180179627970773,1,0,0,0,0,1,1,0
3042094223,2.3541084391474008,3.138618433899492,6.030798003159741,1,0,1,0,0,0,0,1
2140657423,2.3560258571931225,2.622214022966295,5.934856344187807,1,0,1,0,0,0,1,0
1957800054,2.3579348470004535,2.7032913781186614,6.574054429482445,1,0,1,0,0,0,1,0
1663072851,2.359835482339888,3.534280005205081,7.4080417223213555,4,0,0,0,0,1,1,0
1676001761,2.3617278360175926,2.625312450961674,6.362310532486268,1,0,1,0,0,0,1,0
5882998192,2.363611979892144,2.0293837776852093,6.392528125832523,2,0,1,0,0,0,0,1
3222817584,2.3654879848908994,2.7355988996981795,6.444723982287119,2,0,0,0,0,1,0,1
3163213212,2.3673559210260184,3.0228406108765276,6.7930784522541146,1,1,0,0,0,0,1,0
1644489953,2.3692158574101425,2.9375178920173464,7.0179280241924396,1,0,0,0,0,1,1,0
5661505070,2.371067862271736,2.5693739096150456,5.945976442163757,1,0,1,0,0,0,0,1
1850988623,2.3729120029701067,2.7109631189952754,6.792899656952128,2,0,0,0,0,1,1,0
1862364383,2.374748346010104,2.2624510897304293,6.628024378471754,2,0,1,0,0,0,1,0
3206603957,2.376576957056512,2.6674529528899535,6.827823364475637,1,0,0,0,1,0,1,0
3032210184,2.3783979009481375,2.5237464668115646,6.610825014678848,1,0,0,0,1,0,1,0
5467852665,2.380211241711606,3.0068937079479,5.8676984216146835,3,0,0,0,0,1,1,0
2400966427,2.382017042574868,2.5611013836490555,5.444046358125633,1,0,1,0,0,0,1,0
3042027813,2.383815365980431,3.385963570600697,6.3668585275564755,1,0,1,0,0,0,0,1
1985393563,2.3856062735983117,2.656098202012832,6.662390130757901,1,0,1,0,0,0,1,0
5138579079,2.387389826338729,3.2612628687924934,5.9982920400902096,1,0,1,0,0,0,0,1
2748597475,2.3891660843645326,3.3130231103232375,6.888731926814828,2,0,0,0,0,1,0,1
1816750115,2.390935107103379,2.8790958795000723,6.439216287309941,1,0,1,0,0,0,1,0
1894195274,2.392696953259666,2.9628426812012423,5.7559921755268615,1,0,0,0,1,0,0,1
1223178222,2.394451680826216,2.021189299069938,7.722461042215313,1,0,1,0,0,0,1,0
1593933550,2.396199347095736,2.96189547366785,5.9309612503010944,1,0,1,0,0,0,0,1
3920631851,2.397940008672037,3.3827372657613304,6.543862512391442,1,0,1,0,0,0,0,1
1775979645,2.3996737214810375,3.2504200023088936,5.701186190722106,1,0,1,0,0,0,0,1
2097024354,2.4031205211758175,2.932473764677153,6.529133279548464,1,0,0,1,0,0,0,1
1291477752,2.404833716619938,2.2253092817258624,7.532300884053008,3,0,1,0,0,0,1,0
1832447572,2.4065401804339546,3.0334237554869494,6.501570524443661,1,1,0,0,0,0,0,1
1985551380,2.408239965311849,3.269512944217916,6.627224790406197,1,1,0,0,0,0,1,0
5705021476,2.4099331233312946,2.6532125137753435,5.491713189989564,1,0,1,0,0,0,1,0
1741069204,2.41161970596323,2.1958996524092336,6.65331596005081,1,0,1,0,0,0,1,0
3712035812,2.4132997640812515,3.06781451116184,5.812023143420227,2,0,1,0,0,0,1,0
2572366990,2.4149733479708178,1.0791812460476247,4.357153175823959,1,0,1,0,0,0,1,0
5015473540,2.416640507338281,2.6946051989335684,6.6231996539064,1,0,1,0,0,0,0,1
2354644175,2.4183012913197452,2.6414741105040993,6.874523505649521,1,0,1,0,0,0,1,0
2054853403,2.4199557484897576,3.231469590430681,6.269831076797459,1,0,1,0,0,0,0,1
2512574061,2.421603926869831,3.336059277866349,6.553694467943989,1,0,1,0,0,0,0,1
1639483893,2.4232458739368075,2.853698211776174,6.49247905384302,1,1,0,0,0,0,1,0
1642592432,2.4248816366310666,2.905256048748451,6.660150199886925,1,0,0,0,0,1,0,1
1567852087,2.426511261364575,3.515741416669365,6.538910257013568,1,0,1,0,0,0,1,0
2591595652,2.4281347940287885,3.167021795790256,6.324252609390712,1,0,0,0,0,1,1,0
2095326403,2.4297522800024076,3.449940988773337,7.089012231029742,1,0,1,0,0,0,0,1
2810373291,2.4313637641589874,3.193958978019187,7.256822146863156,4,0,0,0,0,1,1,0
1720664360,2.4329692908744054,2.252853030979893,6.62841560002193,1,0,1,0,0,0,0,1
2372255055,2.4345689040341987,2.710117365111816,5.934777118278607,1,0,0,0,1,0,1,0
1977459170,2.436162647040756,3.2960066693136723,6.959483574813311,1,0,1,0,0,0,1,0
5990922414,2.437750562820388,2.825426117767823,4.5294816863783804,1,0,1,0,0,0,0,1
3176068101,2.4393326938302624,2.888179493918325,6.28874317258384,1,1,0,0,0,0,0,1
3695013654,2.4409090820652173,3.3275632601872775,5.8750624215087734,1,0,1,0,0,0,0,1
1649469284,2.442479769064448,3.2030328870147105,6.157337373630504,1,0,0,0,0,1,1,0
1642634100,2.4440447959180758,3.15503222879097,7.072184472712564,2,0,0,0,0,1,0,1
1680990025,2.4456042032735974,2.53655844257153,6.76438171954298,1,0,1,0,0,0,1,0
2673726341,2.447158031342219,3.0068937079479,5.870470624642949,1,1,0,0,0,0,0,1
1864696473,2.4487063199050794,3.2372923375674585,5.217354952758995,1,1,0,0,0,0,0,1
1726918143,2.450249108319361,3.2417954312951984,6.450414016506373,1,0,0,0,0,1,0,1
3030975747,2.45178643552429,2.3673559210260184,6.521001494926268,1,0,1,0,0,0,1,0
1747790171,2.4533183400470375,2.4393326938302624,5.76916751412281,2,0,1,0,0,0,1,0
1736315592,2.45484486000851,1.8976270912904412,6.129240545198825,2,0,1,0,0,0,0,1
3623353053,2.4563660331290427,2.1643528557844367,7.255597211832132,3,0,1,0,0,0,1,0
1642292081,2.4578818967339924,3.227115082589125,6.523583901029429,1,0,0,0,0,1,0,1
1897320685,2.4593924877592306,3.0178677189635055,6.584724851498955,1,0,1,0,0,0,1,0
1817162382,2.4608978427565478,2.8419848045901137,6.132660490289643,2,0,1,0,0,0,1,0
1656737654,2.4623979978989556,3.306639441024261,6.846950382806987,1,0,0,0,0,1,1,0
1686815607,2.4638929889859074,3.231469590430681,6.255356460587705,2,0,1,0,0,0,1,0
5590046102,2.468347330412157,2.7817553746524686,6.718724591632579,1,0,1,0,0,0,0,1
2213526752,2.469822015978163,2.8325089127062357,5.949062942731386,1,0,1,0,0,0,1,0
1699540307,2.4712917110589383,3.3708830167776056,7.286274854467643,4,0,0,0,0,1,1,0
2141934923,2.4727564493172123,3.3701428470511017,6.114733716787943,2,0,0,0,1,0,0,1
2087875965,2.4742162640762553,3.3558344958849355,5.498568296556428,2,0,0,0,0,1,0,1
1895327843,2.4756711883244296,2.7951845896824237,6.59700107641479,1,0,1,0,0,0,0,1
2706896955,2.477121254719662,2.0043213737826426,7.294965972400344,2,0,1,0,0,0,1,0
5749042654,2.4800069429571505,3.2148438480476975,6.624312938932841,1,0,0,0,1,0,1,0
1712570933,2.481442628502305,2.363611979892144,7.2967552202649655,4,0,1,0,0,0,1,0
1815418641,2.4828735836087534,2.1958996524092336,7.4473570167064755,2,0,1,0,0,0,1,0
1827683445,2.484299839346786,2.45484486000851,6.9684132223481825,2,0,1,0,0,0,1,0
2632955282,2.4857214264815797,2.598790506763115,4.91182319428313,2,1,0,0,0,0,0,1
5103645868,2.487138375477186,3.174641192660448,5.7112849184162595,1,0,1,0,0,0,0,1
