Uid,Indegree ranklg,Group
2632236847,2.187520720836463,Specialist
1871802012,2.1903316981702914,Generalist
1665808371,2.1931245983544616,Generalist
1891845373,2.1958996524092336,Generalist
3986933335,2.1986570869544226,Generalist
3788301822,2.2013971243204513,Generalist
2718604160,2.2041199826559246,Generalist
1649173367,2.2068258760318495,Generalist
1644225642,2.2095150145426303,Specialist
1298535315,2.2121876044039577,Generalist
2173291530,2.214843848047698,Specialist
3176068101,2.217483944213906,Specialist
1653689003,2.220108088040055,Specialist
3229476653,2.2227164711475833,Specialist
1909203062,2.2253092817258624,Specialist
1314608344,2.2278867046136734,Generalist
2589460084,2.2304489213782737,Specialist
2144789105,2.2329961103921536,Generalist
2626682903,2.2355284469075487,Generalist
1697601814,2.2380461031287955,Generalist
5657732501,2.2405492482825995,Specialist
1763864272,2.2430380486862944,Generalist
5765378903,2.2455126678141495,Specialist
1721449743,2.2479732663618064,Specialist
3579155041,2.2504200023088936,Generalist
6019918741,2.252853030979893,Generalist
1699540307,2.255272505103306,Generalist
1832447572,2.2576785748691846,Specialist
3002792573,2.2600713879850747,Specialist
3177527181,2.2624510897304293,Generalist
3881132085,2.2648178230095364,Specialist
1895431523,2.2671717284030133,Specialist
2219227283,2.2695129442179165,Specialist
2612183504,2.271841606536499,Specialist
5540466595,2.2741578492636796,Specialist
1416739583,2.276461804173244,Specialist
2539961154,2.278753600952829,Generalist
5346645534,2.281033367247727,Specialist
3066750095,2.2833012287035492,Specialist
1593933550,2.2855573090077734,Specialist
3142625147,2.287801729930226,Specialist
2710249981,2.290034611362518,Specialist
1093897112,2.2922560713564755,Specialist
1900082965,2.294466226161593,Generalist
3508096141,2.296665190261531,Specialist
3537136501,2.2988530764097064,Generalist
1992613670,2.301029995663981,Specialist
