Uid,Indegree ranklg,Group
2809310870,2.6794278966121188,Specialist
1654134123,2.6803355134145628,Generalist
1975415803,2.681241237375587,Specialist
1728148193,2.6821450763738315,Specialist
1935591865,2.683047038238849,Specialist
1933386274,2.6839471307515117,Specialist
1195354434,2.6848453616444123,Generalist
2027033521,2.6857417386022635,Specialist
5533570956,2.686636269262293,Specialist
1622008051,2.687528961214634,Specialist
6014403348,2.6884198220027105,Generalist
1945584665,2.6893088591236203,Specialist
1654922233,2.6901960800285134,Specialist
5876370622,2.691081492122968,Specialist
2382064902,2.69196510276736,Specialist
1675723167,2.6928469192772297,Specialist
2497298463,2.6937269489236466,Specialist
5460991756,2.6946051989335684,Generalist
1523766213,2.695481676490197,Specialist
2539961154,2.696356388733332,Generalist
1733879143,2.697229342759717,Specialist
1660079292,2.6981005456233897,Specialist
1565668374,2.6989700043360183,Specialist
1875034341,2.6998377258672455,Generalist
3876734080,2.700703717145019,Specialist
3927042907,2.7015679850559273,Specialist
1916248772,2.702430536445525,Specialist
3939426052,2.7032913781186614,Generalist
1681672334,2.704150516839799,Generalist
1805280571,2.705007959333336,Specialist
2283581301,2.705863712283919,Specialist
3064515967,2.7067177823367583,Specialist
1804549454,2.707570176097936,Specialist
2002148123,2.7084209001347124,Generalist
2589460084,2.7092699609758304,Specialist
2375086267,2.710117365111816,Generalist
2348604107,2.7109631189952754,Specialist
6022310172,2.7118072290411908,Specialist
1661169385,2.7126497016272113,Specialist
2950733213,2.7134905430939424,Specialist
1726551832,2.7143297597452327,Specialist
3645226624,2.7151673578484576,Specialist
5000609535,2.716003343634799,Specialist
2180593614,2.716837723299524,Specialist
2833736934,2.717670503002262,Specialist
1495452561,2.718501688867274,Specialist
1653076903,2.7193312869837265,Specialist
1999607273,2.7201593034059566,Specialist
5603237555,2.720985744153739,Specialist
2386406982,2.7218106152125463,Specialist
3937619562,2.722633922533812,Specialist
1763864272,2.7234556720351857,Generalist
1640337222,2.7242758696007887,Generalist
2991255680,2.725094521081469,Specialist
2611641094,2.725911632295048,Generalist
2419188521,2.726727209026572,Specialist
1368589977,2.727541257028556,Specialist
2747143811,2.728353782021228,Specialist
1763582395,2.7291647896927698,Specialist
1699432410,2.7299742856995555,Generalist
5582937157,2.730782275666389,Specialist
5524008509,2.7315887651867388,Specialist
1329471713,2.7323937598229686,Specialist
1267454277,2.733197265106569,Generalist
2412421034,2.7339992865383866,Specialist
2794283127,2.7347998295888467,Specialist
1807715644,2.7355988996981795,Specialist
5133215733,2.736396502276642,Specialist
2836883273,2.737192642704737,Specialist
2288486705,2.7379873263334304,Specialist
1093897112,2.738780558484369,Specialist
2050149565,2.7395723444500915,Specialist
2991206810,2.740362689494243,Specialist
1442246695,2.741151598851785,Generalist
5500491427,2.7419390777291985,Specialist
1715001194,2.742725131304698,Specialist
1915441185,2.7435097647284294,Specialist
2981083181,2.744292983122676,Specialist
1747741564,2.745074791582057,Specialist
3579155041,2.745855195173729,Generalist
2834256503,2.746634198937578,Specialist
1595424542,2.747411807886423,Specialist
5635855696,2.7481880270062002,Specialist
5707057078,2.748962861256161,Specialist
1624923463,2.7497363155690606,Specialist
2269103954,2.7505083948513462,Specialist
1826017320,2.751279103983342,Specialist
1771925961,2.7520484478194382,Specialist
1990309453,2.7528164311882715,Specialist
1693177930,2.753583058892906,Specialist
1649597805,2.754348335711019,Specialist
5966691117,2.755112266395071,Specialist
1253139560,2.7558748556724915,Specialist
1899810091,2.7566361082458477,Specialist
1652184490,2.757396028793024,Specialist
2776631980,2.75815462196739,Specialist
1726544024,2.7589118923979736,Specialist
2144789105,2.75966784468963,Generalist
5590671139,2.760422483423212,Specialist
2772291221,2.7611758131557314,Generalist
5057725360,2.761927838420529,Specialist
5176259742,2.762678563727436,Specialist
2855852714,2.763427993562937,Specialist
1988800805,2.76417613239033,Specialist
5685524083,2.7649229846498886,Specialist
1912234472,2.7656685547590136,Specialist
3146661474,2.766412847112399,Specialist
6033930155,2.7671558660821804,Generalist
1737961042,2.7678976160180904,Specialist
3230122083,2.7686381012476144,Specialist
2784552954,2.769377326076138,Specialist
1411482802,2.7701152947871015,Specialist
1189615035,2.770852011642144,Specialist
1154814715,2.771587480881255,Specialist
1497728405,2.7723217067229196,Specialist
5189448902,2.7730546933642626,Specialist
1880927244,2.7737864449811935,Specialist
1786860821,2.7745169657285493,Specialist
1315420805,2.775246259740236,Specialist
2335625480,2.775974331129369,Specialist
2280893642,2.7767011839884104,Specialist
2018980260,2.777426822389311,Specialist
1968863541,2.7781512503836434,Specialist
3771196911,2.778874472002739,Specialist
1193725273,2.7795964912578244,Specialist
2006278231,2.780317312140151,Specialist
1980569103,2.7810369386211318,Specialist
1496260095,2.7817553746524686,Specialist
2521540564,2.782472624166286,Specialist
3229476653,2.7831886910752575,Specialist
2074685151,2.7839035792727347,Specialist
3917499594,2.784617292632875,Generalist
2860640482,2.7853298350107667,Specialist
1668293725,2.786041210242554,Specialist
1901333207,2.786751422145561,Specialist
1871180452,2.787460474518415,Specialist
5607510118,2.7881683711411673,Specialist
2302617634,2.7888751157754164,Specialist
1483330984,2.789580712164425,Specialist
3876467311,2.7902851640332416,Specialist
5111339189,2.7909884750888154,Specialist
1846116411,2.7916906490201177,Specialist
5899421284,2.792391689498254,Specialist
1555113427,2.79309160017658,Specialist
1784404677,2.7937903846908183,Specialist
3765124653,2.7944880466591693,Specialist
6019918741,2.7951845896824237,Generalist
3021514657,2.795880017344075,Specialist
1819318401,2.796574333210429,Specialist
2133521832,2.7972675408307164,Specialist
3515112791,2.7979596437371956,Specialist
5126161537,2.7986506454452686,Specialist
3095347225,2.7993405494535817,Generalist
1803570001,2.800029359244134,Specialist
2342024544,2.8007170782823847,Generalist
3214528531,2.8014037100173548,Specialist
5602093377,2.8020892578817325,Specialist
1750822455,2.8027737252919755,Specialist
1230697584,2.803457115648414,Specialist
1895431523,2.80413943233535,Specialist
3694863325,2.804820678721162,Specialist
3794240230,2.8055008581584,Specialist
2653906910,2.8061799739838866,Specialist
1859428970,2.8068580295188172,Specialist
5058390436,2.807535028068853,Specialist
3031762330,2.8082109729242215,Specialist
1642585887,2.808885867359812,Specialist
3464419664,2.8095597146352675,Specialist
1742013781,2.810232517995084,Specialist
5341306507,2.8109042806687,Specialist
2118199994,2.811575005870593,Specialist
3881132085,2.812244696800369,Specialist
1092538373,2.8129133566428552,Specialist
2068195561,2.8135809885681917,Specialist
2418842335,2.81424759573192,Specialist
2450512472,2.814913181275074,Specialist
3871046669,2.815577748324267,Specialist
1842136381,2.8162412999917827,Specialist
1927364167,2.81690383937566,Specialist
3908755088,2.81756536955978,Specialist
1625661441,2.8182258936139553,Specialist
1847123567,2.8188854145940097,Generalist
1990895721,2.8195439355418683,Specialist
1249424622,2.8202014594856397,Specialist
5648516491,2.8208579894396997,Specialist
5029399338,2.8215135284047728,Specialist
2338816763,2.822168079368017,Specialist
1641561812,2.8228216453031045,Specialist
1774800467,2.823474229170301,Specialist
5729169092,2.8241258339165487,Generalist
5066369752,2.8247764624755454,Specialist
5508233899,2.825426117767823,Specialist
3775056661,2.826074802700826,Specialist
2357832895,2.826722520168992,Specialist
1069205631,2.827369273053825,Specialist
1760341084,2.8280150642239765,Specialist
1743951792,2.8286598965353194,Specialist
2369080114,2.829303772831025,Specialist
1901447125,2.829946695941636,Specialist
1926909715,2.8305886686851442,Specialist
1990303727,2.831229693867063,Specialist
3716243842,2.8318697742805017,Generalist
3690518992,2.8325089127062357,Specialist
1889213710,2.8331471119127847,Specialist
2001530981,2.833784374656479,Specialist
5939109236,2.8344207036815323,Specialist
1649470535,2.8350561017201157,Specialist
1858549757,2.8356905714924254,Specialist
3030737153,2.836324115706751,Specialist
2063264115,2.83695673705955,Specialist
2243735721,2.8375884382355108,Specialist
1866126104,2.8382192219076257,Specialist
2606879860,2.8388490907372548,Specialist
1793000440,2.839478047374198,Specialist
2660577861,2.8401060944567575,Specialist
1778912865,2.8407332346118066,Specialist
5042958097,2.841359470454855,Specialist
5215495831,2.8419848045901137,Specialist
2193518494,2.842609239610562,Specialist
5631861909,2.843232778098009,Specialist
2641686425,2.843855422623161,Specialist
5053469079,2.844477175745681,Specialist
2203441861,2.8450980400142565,Specialist
3204839810,2.8457180179666586,Specialist
1656316841,2.8463371121298047,Specialist
1763351504,2.846955325019824,Specialist
2174534013,2.847572659142112,Specialist
1752549400,2.8481891169913984,Specialist
1596329427,2.8488047010518036,Specialist
1231317854,2.849419413796899,Generalist
2121667213,2.850033257689769,Specialist
5031234543,2.850646235183066,Specialist
5035763146,2.851258348719075,Specialist
1233227211,2.851869600729766,Specialist
1410448443,2.852479993636856,Specialist
1677318422,2.8530895298518653,Specialist
1004853823,2.853698211776174,Specialist
1974514450,2.85430604180108,Specialist
2485122903,2.8549130223078554,Specialist
2632236847,2.8555191556677997,Specialist
1402138343,2.8561244442423,Specialist
2181597154,2.8567288903828825,Generalist
2418724427,2.857332496431268,Specialist
5617171689,2.857935264719429,Specialist
5033584457,2.8585371975696385,Specialist
1298535315,2.8591382972945305,Generalist
5370547595,2.8597385661971466,Specialist
5260938047,2.8603380065709936,Specialist
1664207987,2.8609366207000932,Specialist
1743578995,2.8615344108590377,Specialist
1705564917,2.8621313793130367,Specialist
5075579048,2.8627275283179743,Specialist
2612183504,2.8633228601204554,Specialist
2969186274,2.86391737695786,Specialist
1680685707,2.8645110810583914,Specialist
5437851984,2.8651039746411278,Specialist
2710878191,2.86569605991607,Specialist
1701401324,2.8662873390841948,Specialist
1340723374,2.866877814337499,Specialist
5980267921,2.867467487859051,Specialist
5235726837,2.8680563618230415,Specialist
2494935602,2.8686444383948255,Specialist
2262509697,2.869231719730976,Specialist
1823287210,2.869818207979328,Specialist
1712318565,2.870403905279027,Specialist
3710258141,2.870988813760575,Specialist
3800480136,2.871572935545878,Specialist
2728296497,2.8721562727482928,Specialist
2971183691,2.872738827472668,Specialist
1826082103,2.8733206018153985,Specialist
1806089637,2.873901597864461,Specialist
1708272353,2.874481817699466,Generalist
3161347567,2.8750612633916997,Specialist
1801487174,2.875639937004168,Specialist
3284301443,2.876217840591642,Specialist
